id_staff,cargo
1693480,Set Costumer
1693481,Set Dressing Artist
1693482,Carpenter
1693483,CG Supervisor
1693484,Craft Service
1693485,Driver
1574639,Loader
1693489,Post Production Assistant
1693490,Projection
1693491,Propmaker
1693492,Property Master
1693493,Scenic Artist
1693494,Set Medic
6064,Stunts
1693495,Transportation Captain
1693496,Transportation Co-Captain
1693498,Utility Stunts
1693499,Video Assist Operator
932446,Visual Effects Editor
1693501,Assistant Director
1693503,Electrician
1693504,Lighting Technician
1693505,Rigging Grip
1693547,Production Accountant
1693548,Production Coordinator
1574658,Production Manager
1693552,3D Supervisor
1435660,Additional Editing
1693561,Finance
1693566,Unit Manager
560042,Director
560043,Producer
560044,Music
560045,Editor
560046,Camera Operator
67799,Novel
34949,Director
405142,Writer
119512,Associate Producer
1464114,Set Decoration
1464115,Costume Design
134328,Director
1489544,Director
57960,Screenplay
57961,Screenplay
22429,Production Design
1287812,Set Decoration
1416569,Makeup Artist
1108720,Set Designer
1340102,Scenic Artist
1418026,Visual Effects Producer
1418030,Animation
1303186,Gaffer
1418045,Set Costumer
1418047,Unit Publicist
74697,Director
317313,Screenplay
1206751,Original Story
121679,Editor
1210331,Casting
1159571,Music
1419845,Camera Operator
1419846,Second Unit Cinematographer
36903,Stunt Coordinator
1419847,Animation
1770272,Theatre Play
56878,Screenplay
18824,Location Manager
56883,Production Manager
56885,Director of Photography
232937,Director
1771891,Original Music Composer
1727035,Producer
1771892,Co-Producer
1691705,Director of Photography
41738,Novel
6033,Costume Design
121681,Story
121682,Story
121683,Story
67895,Screenplay
1392253,Casting
60475,Co-Producer
334300,Assistant Director
11572,Screenplay
51212,Production Design
142923,Story
1017687,Producer
1017698,Editor
1096395,Sound Design Assistant
1105475,Assistant Director
1111128,Sound Designer
1208346,Conductor
1433814,Assistant Director
1555811,Sound Design Assistant
1710934,Gaffer
1769242,First Assistant Camera
1876054,Producer
1876058,Music
1876060,Costume Design
1876061,Makeup Artist
1903240,Electrician
1903241,Electrician
1903242,Electrician
1903243,Electrician
1903244,First Assistant Camera
1903247,Vocal Coach
1903248,Script Supervisor
24662,Screenplay
40533,Director of Photography
40534,Original Music Composer
89860,Screenplay
127576,Production Design
82413,Director
293939,Screenplay
11579,Settings
11592,Music
11594,Costume Design
11622,Screenplay
63146,Music
1876068,Assistant Director
1899160,Assistant Director
1899164,Settings
35501,Adaptation
29969,Original Music Composer
32133,Director
71786,Director
98006,Director of Photography
108106,Director
418836,Director of Photography
545457,Director of Photography
940729,Editor
1010504,Author
1010724,Author
1060761,Producer
1115607,Director of Photography
2991,Director
2992,Screenplay
2994,Producer
2998,Director of Photography
3022,Original Music Composer
3024,Original Music Composer
3025,Original Music Composer
9083,Assistant Director
29121,Production Design
1874636,Music Score Producer
1899099,Stunts
13788,Novel
54350,Novel
1537956,Assistant Art Director
1838313,Hairstylist
67757,Producer
1269678,Hairstylist
1534944,Assistant Art Director
1534945,Construction Coordinator
1534947,Construction Coordinator
1534948,Animation Supervisor
1534950,Costume Supervisor
41705,Screenplay
41222,Director
42620,Original Music Composer
42621,Director of Photography
42622,Editor
65018,Executive Producer
1209689,Set Decoration
1412492,Rigging Gaffer
1536634,Costume Supervisor
1594984,Additional Camera
1213083,Director
1315083,Story
65003,Screenplay
70725,Music
1309558,Costume Design
559636,Writer
23656,Costume Design
23657,Makeup Artist
1563032,Production Supervisor
1563033,Production Coordinator
14709,Screenplay
14719,Special Effects
14720,Stunts
66884,Novel
1387370,Art Direction
1393275,Choreographer
1703457,Makeup Artist
1840451,Costume Design
1840468,Still Photographer
11819,Production Design
45441,Producer
45442,Producer
64167,Set Decoration
62983,Executive Producer
1157937,Sound Editor
1399069,Transportation Coordinator
1535305,Script Supervisor
1562659,Sound mixer
1562660,Dialogue Editor
1562662,First Assistant Editor
1562663,Transportation Captain
1562664,Transportation Co-Captain
1256067,Story
18332,Original Music Composer
18334,Production Design
20630,Executive Producer
29905,Novel
1040894,Art Direction
1487468,Co-Producer
53653,Screenplay
30533,Novel
30534,Producer
30535,Original Music Composer
30536,Editor
65557,Producer
70598,Executive Producer
239583,Novel
1075445,Costume Design
1484517,Original Music Composer
1409894,Music
31072,Novel
31073,Screenplay
31075,Producer
31076,Producer
31077,Producer
58673,Editor
305332,Producer
548005,Original Music Composer
551587,Production Design
57051,Screenplay
43722,Producer
43723,Producer
43724,Editor
43726,Editor
100327,Writer
1133569,Camera Operator
1302372,Sound Effects Editor
1317643,Set Decoration
1455269,Makeup Artist
1589492,Still Photographer
1589493,Script Supervisor
1589494,Boom Operator
1589495,Hairstylist
1304433,Costume Design
1545950,Still Photographer
1175454,Story
1359325,Executive Producer
69666,Screenplay
85773,Makeup Effects
1286349,Casting
1286350,Art Direction
1465003,Executive Producer
21074,Novel
1562213,Production Design
1562214,Set Decoration
1562215,Production Coordinator
1562216,Still Photographer
1562222,Boom Operator
224392,Set Decoration
6338,Casting
7737,Associate Producer
11240,Script Supervisor
1608106,Production Design
1608107,Production Design
41382,Producer
590565,Producer
59875,Producer
59876,Executive Producer
59877,Original Music Composer
59878,Original Music Composer
1104829,Sound Re-Recording Mixer
1534226,Gaffer
1620101,Sound Recordist
1710246,Art Direction
1710247,Sound Effects Editor
71175,Novel
419657,Set Decoration
1337647,Foley
1669551,Production Manager
1728078,Gaffer
1728080,First Assistant Camera
1728082,Still Photographer
1728087,Sound Editor
18196,Producer
24692,Assistant Director
545588,Electrician
1347915,Other
1545829,Production Manager
1598818,Additional Soundtrack
1654573,Costume Design
1654575,Makeup Artist
1654581,Special Effects
1654584,Grip
1870794,Writer
6591,Music
49819,Author
33001,Makeup Artist
108498,Screenplay
129552,Director
148442,Theatre Play
1022760,Screenplay
1194446,Story
1530889,Music
1530891,Sound Recordist
1192599,Theatre Play
24297,Production Design
26020,Director of Photography
33648,Costume Design
33649,Executive Producer
123773,Editor
106106,Director of Photography
1313001,Original Music Composer
145991,Novel
975566,Theatre Play
1206239,Screenplay
1582211,Production Manager
1312705,Director of Photography
1537801,Hairstylist
33028,Writer
128355,Adaptation
81166,Screenplay
223265,Screenplay
232629,Director
1615804,Set Decoration
149074,Author
93322,Screenplay
93323,Novel
72744,Screenplay
1832571,Casting
107683,Editor
235524,Theatre Play
235526,Theatre Play
13781,Editor
1539031,Special Sound Effects
49508,Other
1023731,Second Unit Cinematographer
1343220,Sound Recordist
1464020,Location Manager
1464021,Camera Operator
1464023,Second Unit Cinematographer
1464025,Other
1464026,Other
1464027,Other
1464030,Co-Producer
9730,Screenplay
9732,Producer
9733,Editor
9735,Production Design
9736,Set Decoration
9737,Costume Design
9738,Costume Design
9739,Makeup Artist
1115296,Story
8630,Assistant Director
8813,Novel
8814,Screenplay
8816,Executive Producer
8817,Director of Photography
8818,Original Music Composer
8825,Costume Design
8826,Costume Design
8827,Special Effects
8830,Assistant Director
8838,Assistant Director
8841,Assistant Director
8842,Assistant Director
29577,Negative Cutter
29950,Assistant Director
90074,Stunts
96061,Assistant Director
117644,Camera Operator
137261,Stunts
1313060,Property Master
1371320,Carpenter
1556107,Set Designer
1566531,Music
1744220,Carpenter
1899126,Assistant Property Master
1899128,Stunts
1899486,Assistant Director
1899487,Assistant Director
1899488,Assistant Director
1899489,Painter
1899490,Special Effects
1899491,Security
557420,Writer
583343,Director
24670,Makeup Artist
47110,Producer
938953,Producer
1064784,Production Design
1560811,Production Design
1560813,Hairstylist
1560814,Hairstylist
1560815,Production Manager
1560816,Production Supervisor
1560817,Sound
1560818,Sound
34590,Screenplay
34592,Original Music Composer
35151,Producer
35152,Producer
44018,Editor
612897,Editor
1155128,Assistant Director
1651259,Assistant Director
68986,Screenplay
30293,Director
961417,Cinematography
1096031,Editor
1096033,Editor
14958,Story
17907,Assistant Director
90378,Music Director
127032,Stunts
1141614,Stunts
1148583,Casting
1354554,Special Effects
1466158,Stunts
1584621,Production Manager
17842,Theatre Play
39813,Sound Editor
1176171,Sound Recordist
1462629,Continuity
70672,Original Music Composer
14051,Novel
224967,Other
1773241,Assistant Editor
1773255,Hairstylist
29574,Set Designer
29575,Art Direction
1364153,Assistant Director
1562884,Director of Photography
1562885,Costume Design
1562886,Costume Design
1562887,Costume Design
1562888,Costume Design
1562889,Costume Design
50311,Unit Manager
84642,Screenplay
161701,Camera Operator
1172557,Screenplay
1191097,Theatre Play
1221528,Screenplay
1437095,Stand In
70045,Screenplay
21305,Director
29993,Novel
29994,Screenplay
29995,Screenplay
29996,Screenplay
29997,Editor
29998,Editor
103616,Writer
73944,Screenplay
9311,Stunt Coordinator
1397314,Construction Coordinator
1397315,Set Designer
1397316,Set Designer
1397319,Stunt Coordinator
1397321,Choreographer
42086,Gaffer
111442,Music
195972,Assistant Director
1462236,Hairstylist
1462237,Makeup Artist
40204,Theatre Play
40205,Theatre Play
11493,Director
79721,Writer
97253,Writer
232669,Director
563750,Theatre Play
572166,Original Music Composer
581662,Original Music Composer
1005062,Producer
1116070,Editor
1334,Author
1335,Author
1349,Executive Producer
1362,Editor
1358,Production Design
1364,Production Design
144068,Screenplay
1077528,Casting
239105,Screenplay
118475,Novel
36645,Production Manager
70930,Producer
105764,Director
1245804,Co-Producer
1779294,Co-Producer
63896,Writer
70221,Director
1337772,Costume Design
632,Editor
131081,Assistant Director
549551,Art Direction
1131693,Executive Producer
1611737,Animation Director
1815942,Assistant Director
1815943,Color Designer
1815946,Editor
55409,Cinematography
86301,Screenplay
70595,Adaptation
70596,Executive Producer
70597,Producer
1188706,Art Direction
1724930,Associate Producer
64907,Director of Photography
66773,Writer
66774,Writer
179514,Original Music Composer
545536,Writer
1043441,Writer
1622023,Original Music Composer
1624785,Writer
1769880,Associate Producer
1769881,Director of Photography
72401,Writer
81273,Director
143026,Writer
554322,Editor
1034269,Co-Producer
1034270,Original Music Composer
1057919,Art Direction
1564547,Sound
1565272,Producer
39010,Novel
133869,Editor
145684,Screenplay
948900,Editor
1160344,Screenplay
1160345,Novel
1160346,Original Music Composer
1336532,Assistant Director
1605251,Hairstylist
1625520,Set Decoration
1625521,Costume Design
1719808,Makeup Artist
1814886,Makeup Supervisor
1826993,Boom Operator
1826994,Gaffer
1826995,Seamstress
1826996,Continuity
2562,Screenplay
2580,Editor
11577,Camera Operator
12262,Original Music Composer
35951,Camera Operator
237375,Additional Writing
417647,Additional Writing
1351846,First Assistant Camera
1370935,Assistant Director
1405837,Producer
1536595,Costume Design
1538143,Camera Operator
1580983,Script Supervisor
1581690,Still Photographer
34734,Original Music Composer
70558,Screenplay
70560,Producer
77921,Animation Director
110683,Animation Director
110690,Animation Director
589417,Director of Photography
931555,Director
1252645,Color Designer
1474480,Sound Director
1599151,Executive Producer
1733916,Producer
1817971,Special Effects
1820758,Animation Director
90560,Producer
581169,Director
39167,Director
